steam_appid,name,steam_release_date,release_month,release_year,months_since_release,store_url,vndb_url,copies_sold,gamalytic_status,steam_review_count,steam_review_positive,steam_review_negative,steam_review_positive_rate,steam_review_score_desc,steam_review_status,review_heat_group,all_ages_status,is_all_ages,has_ero_any,sexual_content_basis,vndb_minage_values,vndb_has_ero_values,vndb_uncensored_values,sexual_content_conflict,expanded_source,in_steam_visual_novel_tag,vndb_ids,vndb_release_ids,vndb_rtypes,vndb_official,price_text,is_free,copies_sold_fetched_at
2442610,美人姉妹と入れ替わり生活 -Becoming Your Beautiful Cousin-,2023-07-05,2023-07,2023,37.13,https://store.steampowered.com/app/2442610/,https://vndb.org/v20656,92,FOUND,6,1,5,0.16666666666666666,6 user reviews,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v20656,r109380,complete,True,-50%,False,2026-08-08T13:33:18.979134+00:00
2423480,Pussy Cum with me,2023-07-07,2023-07,2023,37.06,https://store.steampowered.com/app/2423480/,https://vndb.org/v46987,143,FOUND,8,2,6,0.25,8 user reviews,FOUND,低热度（≤198）,非全年龄,False,True,VNDB minage=18; has_ero=true; uncensored=true,18,true,true,False,VNDB_ONLY_COMPLETE_INCREMENT,False,v46987,r112812,complete,True,,False,2026-08-08T13:33:18.979134+00:00
2414020,The Picture of Café au lait,2023-07-07,2023-07,2023,37.06,https://store.steampowered.com/app/2414020/,https://vndb.org/v44359,3325,FOUND,77,71,6,0.922077922077922,Very Positive,FOUND,低热度（≤198）,全年龄,True,False,VNDB minage=0; has_ero=false,0,false,,False,ORIGINAL_INTERSECTION,True,v44359,r106903,complete,True,Free,True,2026-08-08T13:33:18.979134+00:00
2451860,Fantastic Dream,2023-07-10,2023-07,2023,36.96,https://store.steampowered.com/app/2451860/,https://vndb.org/v45519,2343,FOUND,83,78,5,0.9397590361445783,Very Positive,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v45519,r109605,complete,True,Free,True,2026-08-08T13:33:18.979679+00:00
2484520,Heart of Iona,2023-07-10,2023-07,2023,36.96,https://store.steampowered.com/app/2484520/,https://vndb.org/v45760,458,FOUND,17,12,5,0.7058823529411765,Mostly Positive,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v45760,r110488,complete,True,$4.99,False,2026-08-08T13:33:18.979679+00:00
2446590,Mask - Beyond Lies;Mask - Beyond Lies (Demo),2023-07-10,2023-07,2023,36.96,https://store.steampowered.com/app/2446590/,https://vndb.org/v45757,,NOT_FOUND,0,0,0,,No user reviews,FOUND,低热度（≤198）,全年龄,True,False,VNDB minage=0; has_ero=false,0,false,,False,VNDB_ONLY_COMPLETE_INCREMENT,False,v45757,r110076;r110077,complete;trial,True,,False,2026-08-08T13:33:18.979679+00:00
2470230,东方梦想终点~Touhou Fantasy destination,2023-07-11,2023-07,2023,36.93,https://store.steampowered.com/app/2470230/,https://vndb.org/v45768,96,FOUND,6,3,3,0.5,6 user reviews,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,VNDB_ONLY_COMPLETE_INCREMENT,False,v45768,r110108,complete,True,,False,2026-08-08T13:33:18.979679+00:00
2484030,年上お姉さんの恋愛トレーニング ～Elder Sister's Love Training～,2023-07-12,2023-07,2023,36.9,https://store.steampowered.com/app/2484030/,https://vndb.org/v21531,15,FOUND,1,0,1,0.0,1 user reviews,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v21531,r109635,complete,True,-50%,False,2026-08-08T13:33:18.979679+00:00
1985680,CHARMING HEART,2023-07-13,2023-07,2023,36.86,https://store.steampowered.com/app/1985680/,https://vndb.org/v44758,7124,FOUND,218,210,8,0.963302752293578,Very Positive,FOUND,高热度（>198）,非全年龄,False,True,VNDB minage=18; has_ero=true; uncensored=true,18,true,true,False,VNDB_ONLY_COMPLETE_INCREMENT,False,v44758,r107659,complete,True,,False,2026-08-08T13:33:18.979679+00:00
2210700,Pechka: Historical Story Adventure,2023-07-13,2023-07,2023,36.86,https://store.steampowered.com/app/2210700/,https://vndb.org/v28848,367,FOUND,22,18,4,0.8181818181818182,Positive,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v28848,r129980,complete,True,$19.99,False,2026-08-08T13:33:18.979679+00:00
1954520,Dullpain,2023-07-14,2023-07,2023,36.83,https://store.steampowered.com/app/1954520/,https://vndb.org/v36673,867,FOUND,91,77,14,0.8461538461538461,Very Positive,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v36673,r92841,complete,True,$10.99,False,2026-08-08T13:33:18.979679+00:00
2435560,The Escort (Special Edition),2023-07-14,2023-07,2023,36.83,https://store.steampowered.com/app/2435560/,https://vndb.org/v45862,2937,FOUND,49,40,9,0.8163265306122449,Positive,FOUND,低热度（≤198）,非全年龄,False,True,VNDB minage=18; has_ero=true; uncensored=true,18,true,true,False,VNDB_ONLY_COMPLETE_INCREMENT,False,v45862,r110320,complete,True,,False,2026-08-08T13:33:18.979679+00:00
1477130,Trouble Comes Twice,2023-07-14,2023-07,2023,36.83,https://store.steampowered.com/app/1477130/,https://vndb.org/v30190,5998,FOUND,147,128,19,0.8707482993197279,Very Positive,FOUND,低热度（≤198）,全年龄,True,False,VNDB minage=12; has_ero=false,12,false,,False,ORIGINAL_INTERSECTION,True,v30190,r101546,complete,True,$15.00,False,2026-08-08T13:33:18.980219+00:00
2243600,My Furry Stepmom - 18+ Adult Only Patch,2023-07-15,2023-07,2023,36.8,https://store.steampowered.com/app/2243600/,https://vndb.org/v40534,,NOT_FOUND,13,13,0,1.0,Positive,FOUND,低热度（≤198）,非全年龄,False,True,VNDB minage=18; has_ero=true; uncensored=true,18,true,true,False,VNDB_ONLY_COMPLETE_INCREMENT,False,v40534,r110256,complete,True,,False,2026-08-08T13:33:18.980219+00:00
2082060,My Furry Stepmom 🐾,2023-07-15,2023-07,2023,36.8,https://store.steampowered.com/app/2082060/,https://vndb.org/v40534,4949,FOUND,133,101,32,0.7593984962406015,Mostly Positive,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v40534,r99879,complete,True,$4.99,False,2026-08-08T13:33:18.980219+00:00
1955490,CaveFiction,2023-07-16,2023-07,2023,36.76,https://store.steampowered.com/app/1955490/,https://vndb.org/v38956,776,FOUND,61,52,9,0.8524590163934426,Very Positive,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v38956,r110697,complete,True,$5.99,False,2026-08-08T13:33:18.980219+00:00
2101130,From Madness with Love,2023-07-17,2023-07,2023,36.73,https://store.steampowered.com/app/2101130/,https://vndb.org/v38742,9258,FOUND,519,471,48,0.9075144508670521,Very Positive,FOUND,高热度（>198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v38742,r96753,complete,True,$16.99,False,2026-08-08T13:33:18.980219+00:00
2375190,Queen of the Otaku: THERE CAN ONLY BE ONE,2023-07-17,2023-07,2023,36.73,https://store.steampowered.com/app/2375190/,https://vndb.org/v28695,792,FOUND,32,29,3,0.90625,Positive,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v28695,r107470,complete,True,$14.99,False,2026-08-08T13:33:18.980219+00:00
1820050,Border Conqueror,2023-07-18,2023-07,2023,36.7,https://store.steampowered.com/app/1820050/,https://vndb.org/v49159,5774,FOUND,124,74,50,0.5967741935483871,Mixed,FOUND,低热度（≤198）,非全年龄,False,True,VNDB minage=18; has_ero=true; uncensored=true,18,true,true,False,VNDB_ONLY_COMPLETE_INCREMENT,False,v49159,r118379,complete,True,,False,2026-08-08T13:33:18.980219+00:00
2234770,Lachesis or Atropos,2023-07-18,2023-07,2023,36.7,https://store.steampowered.com/app/2234770/,https://vndb.org/v38532,3078,FOUND,72,63,9,0.875,Very Positive,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v38532,r104039,complete,True,Free,True,2026-08-08T13:33:18.980755+00:00
1973080,Incubus,2023-07-20,2023-07,2023,36.63,https://store.steampowered.com/app/1973080/,https://vndb.org/v53617,153357,FOUND,950,711,239,0.748421052631579,Mostly Positive,FOUND,高热度（>198）,非全年龄,False,True,VNDB minage=18; has_ero=true; uncensored=true,18,true,true,False,VNDB_ONLY_COMPLETE_INCREMENT,False,v53617,r129420,complete,True,,False,2026-08-08T13:33:18.980755+00:00
2254860,Inexplicable Geeks #RestoreTheMillerCut,2023-07-20,2023-07,2023,36.63,https://store.steampowered.com/app/2254860/,https://vndb.org/v45100,15,FOUND,1,0,1,0.0,1 user reviews,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v45100,r108339,complete,True,$0.99,False,2026-08-08T13:33:18.980755+00:00
2196490,Lust Element - Season 1,2023-07-20,2023-07,2023,36.63,https://store.steampowered.com/app/2196490/,https://vndb.org/v46088,22539,FOUND,368,310,58,0.842391304347826,Very Positive,FOUND,高热度（>198）,非全年龄,False,True,VNDB minage=18; has_ero=true; uncensored=true,18,true,true,False,VNDB_ONLY_COMPLETE_INCREMENT,False,v46088,r110797,complete,True,,False,2026-08-08T13:33:18.980755+00:00
2136180,The Many Deaths of Lily Kosen,2023-07-20,2023-07,2023,36.63,https://store.steampowered.com/app/2136180/,https://vndb.org/v45843,169,FOUND,12,11,1,0.9166666666666666,Positive,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v45843,r143868,complete,True,$3.99,False,2026-08-08T13:33:18.980755+00:00
1708340,BlazingAngel Mistletear,2023-07-21,2023-07,2023,36.6,https://store.steampowered.com/app/1708340/,https://vndb.org/v28966,452,FOUND,15,10,5,0.6666666666666666,Mixed,FOUND,低热度（≤198）,全年龄,True,False,VNDB minage=0; has_ero=false,0,false,,False,VNDB_ONLY_COMPLETE_INCREMENT,False,v28966,r121356,complete,True,,False,2026-08-08T13:33:18.980755+00:00
2370540,My Klutzy Cupid,2023-07-21,2023-07,2023,36.6,https://store.steampowered.com/app/2370540/,https://vndb.org/v31002,1725,FOUND,67,59,8,0.8805970149253731,Very Positive,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v31002,r106533,complete,True,$29.99,False,2026-08-08T13:33:18.980755+00:00
2484020,メンヘラオタ姫サークル - Needy Princess Nerd Club -,2023-07-21,2023-07,2023,36.6,https://store.steampowered.com/app/2484020/,https://vndb.org/v19678,15,FOUND,0,0,0,,No user reviews,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v19678,r110170,complete,True,-50%,False,2026-08-08T13:33:18.981446+00:00
2458530,魔女的夜宴,2023-07-21,2023-07,2023,36.6,https://store.steampowered.com/app/2458530/,https://vndb.org/v16044,313129,FOUND,11627,11454,173,0.9851208394254752,Overwhelmingly Positive,FOUND,高热度（>198）,全年龄,True,False,VNDB minage=0; has_ero=false,0,false,,False,ORIGINAL_INTERSECTION,True,v16044,r81584,complete,True,$34.99,False,2026-08-08T13:33:18.981446+00:00
2450110,Sex Campus Story 🔞,2023-07-22,2023-07,2023,36.57,https://store.steampowered.com/app/2450110/,https://vndb.org/v45426,5764,FOUND,165,92,73,0.5575757575757576,Mixed,FOUND,低热度（≤198）,非全年龄,False,True,VNDB minage=18; has_ero=true; uncensored=true,18,true,true,False,VNDB_ONLY_COMPLETE_INCREMENT,False,v45426,r109364,complete,True,,False,2026-08-08T13:33:18.981986+00:00
1851470,Ikkarus and the Prince of Sin,2023-07-24,2023-07,2023,36.5,https://store.steampowered.com/app/1851470/,https://vndb.org/v45153,455,FOUND,16,13,3,0.8125,Positive,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v45153,r108711,complete,True,$9.99,False,2026-08-08T13:33:18.981986+00:00
2232240,Office Girls and Games,2023-07-24,2023-07,2023,36.5,https://store.steampowered.com/app/2232240/,https://vndb.org/v41467,440,FOUND,26,19,7,0.7307692307692307,Mostly Positive,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v41467,r101539;r110353,complete;trial,True,$2.99,False,2026-08-08T13:33:18.981986+00:00
2375080,Sakura Bunny Girls,2023-07-24,2023-07,2023,36.5,https://store.steampowered.com/app/2375080/,https://vndb.org/v44733,3418,FOUND,76,67,9,0.881578947368421,Very Positive,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v44733,r107619,complete,True,$9.99,False,2026-08-08T13:33:18.981986+00:00
2489660,The Way of Wine,2023-07-24,2023-07,2023,36.5,https://store.steampowered.com/app/2489660/,https://vndb.org/v46054,1,FOUND,0,0,0,,No user reviews,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,VNDB_ONLY_COMPLETE_INCREMENT,False,v46054,r110720,complete,True,,False,2026-08-08T13:33:18.981986+00:00
2450160,Conscience,2023-07-25,2023-07,2023,36.47,https://store.steampowered.com/app/2450160/,https://vndb.org/v46074,,NOT_FOUND,1,1,0,1.0,1 user reviews,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,VNDB_ONLY_COMPLETE_INCREMENT,False,v46074,r110759,complete,True,,False,2026-08-08T13:33:18.981986+00:00
2478310,DERE. Some Answers Before I...,2023-07-25,2023-07,2023,36.47,https://store.steampowered.com/app/2478310/,https://vndb.org/v30289,729,FOUND,27,18,9,0.6666666666666666,Mixed,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v30289,r109976,complete,True,$1.99,False,2026-08-08T13:33:18.981986+00:00
1853680,Forbidden Fruit,2023-07-26,2023-07,2023,36.44,https://store.steampowered.com/app/1853680/,https://vndb.org/v49389,12334,FOUND,91,59,32,0.6483516483516484,Mixed,FOUND,低热度（≤198）,非全年龄,False,True,VNDB minage=18; has_ero=true; uncensored=true,18,true,true,False,VNDB_ONLY_COMPLETE_INCREMENT,False,v49389,r119060,complete,True,,False,2026-08-08T13:33:18.981986+00:00
2348360,Grisaia Chronos Rebellion,2023-07-26,2023-07,2023,36.44,https://store.steampowered.com/app/2348360/,https://vndb.org/v32101,1253,FOUND,51,44,7,0.8627450980392157,Very Positive,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v32101,r107880,complete,True,$39.99,False,2026-08-08T13:33:18.981986+00:00
1805130,Komorebi,2023-07-27,2023-07,2023,36.4,https://store.steampowered.com/app/1805130/,https://vndb.org/v34825,5801,FOUND,288,267,21,0.9270833333333334,Very Positive,FOUND,高热度（>198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v34825,r89155,complete,True,$19.99,False,2026-08-08T13:33:18.981986+00:00
2097910,My Sexual Hospitalization,2023-07-27,2023-07,2023,36.4,https://store.steampowered.com/app/2097910/,https://vndb.org/v28131,288,FOUND,6,4,2,0.6666666666666666,6 user reviews,FOUND,低热度（≤198）,非全年龄,False,True,VNDB minage=18; has_ero=true; uncensored=false,18,true,false,False,VNDB_ONLY_COMPLETE_INCREMENT,False,v28131,r95000,complete,True,,False,2026-08-08T13:33:18.981986+00:00
2397950,蒼い夏休み,2023-07-27,2023-07,2023,36.4,https://store.steampowered.com/app/2397950/,https://vndb.org/v67384,526,FOUND,7,4,3,0.5714285714285714,7 user reviews,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v67384,r161644,complete,True,$4.99,False,2026-08-08T13:33:18.981986+00:00
1880370,Civic Story,2023-07-28,2023-07,2023,36.37,https://store.steampowered.com/app/1880370/,https://vndb.org/v46138,109,FOUND,15,14,1,0.9333333333333333,Positive,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v46138,r110898,complete,True,$14.99,False,2026-08-08T13:33:18.981986+00:00
2403000,Fantasy Amusement Park,2023-07-28,2023-07,2023,36.37,https://store.steampowered.com/app/2403000/,https://vndb.org/v46240,32702,FOUND,397,343,54,0.8639798488664987,Very Positive,FOUND,高热度（>198）,非全年龄,False,True,VNDB minage=18; has_ero=true; uncensored=true,18,true,true,False,VNDB_ONLY_COMPLETE_INCREMENT,False,v46240,r111050,complete,True,,False,2026-08-08T13:33:18.981986+00:00
2357430,Fingernail Floss,2023-07-28,2023-07,2023,36.37,https://store.steampowered.com/app/2357430/,https://vndb.org/v42968,1233,FOUND,37,36,1,0.972972972972973,Positive,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v42968,r110196,complete,True,Free,True,2026-08-08T13:33:18.981986+00:00
2473050,Manbikishita Osanazuma ni Namahame Nakadashi,2023-07-28,2023-07,2023,36.37,https://store.steampowered.com/app/2473050/,https://vndb.org/v16635,,NOT_FOUND,1,1,0,1.0,1 user reviews,FOUND,低热度（≤198）,非全年龄,False,True,VNDB minage=18; has_ero=true; uncensored=false,18,true,false,False,VNDB_ONLY_COMPLETE_INCREMENT,False,v16635,r110956,complete,True,,False,2026-08-08T13:33:18.981986+00:00
2495570,Shinjuku Hearts,2023-07-28,2023-07,2023,36.37,https://store.steampowered.com/app/2495570/,https://vndb.org/v45817,486,FOUND,30,29,1,0.9666666666666667,Positive,FOUND,低热度（≤198）,非全年龄,False,True,VNDB minage=18; has_ero=true; uncensored=true,18,true,true,False,VNDB_ONLY_COMPLETE_INCREMENT,False,v45817,r110220,complete,True,,False,2026-08-08T13:33:18.982991+00:00
2232970,Sisters hypnosis sex,2023-07-28,2023-07,2023,36.37,https://store.steampowered.com/app/2232970/,https://vndb.org/v22819,155,FOUND,10,3,7,0.3,Mostly Negative,FOUND,低热度（≤198）,非全年龄,False,True,VNDB minage=18; has_ero=true; uncensored=false/true,18,true,false;true,False,VNDB_ONLY_COMPLETE_INCREMENT,False,v22819,r110124;r111435,complete,True,,False,2026-08-08T13:33:18.982991+00:00
2374590,Sugar Sweet Temptation,2023-07-28,2023-07,2023,36.37,https://store.steampowered.com/app/2374590/,https://vndb.org/v20196,4383,FOUND,196,194,2,0.9897959183673469,Very Positive,FOUND,低热度（≤198）,全年龄,True,False,VNDB minage=0; has_ero=false,0,false,,False,ORIGINAL_INTERSECTION,True,v20196,r91508,complete,True,$24.99,False,2026-08-08T13:33:18.982991+00:00
2496270,Super Smash Gals: Ultimate Orgy,2023-07-28,2023-07,2023,36.37,https://store.steampowered.com/app/2496270/,https://vndb.org/v43131,744,FOUND,29,21,8,0.7241379310344828,Mostly Positive,FOUND,低热度（≤198）,非全年龄,False,True,VNDB minage=18; has_ero=true; uncensored=false,18,true,false,False,VNDB_ONLY_COMPLETE_INCREMENT,False,v43131,r110391,complete,True,,False,2026-08-08T13:33:18.982991+00:00
2448710,You're My Penguin,2023-07-28,2023-07,2023,36.37,https://store.steampowered.com/app/2448710/,https://vndb.org/v46136,15,FOUND,1,1,0,1.0,1 user reviews,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v46136,r110894,complete,True,$4.99,False,2026-08-08T13:33:18.982991+00:00
1982200,Neko Night,2023-07-29,2023-07,2023,36.34,https://store.steampowered.com/app/1982200/,https://vndb.org/v30544,210,FOUND,22,22,0,1.0,Positive,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v30544,r109771,complete,True,$19.99,False,2026-08-08T13:33:18.982991+00:00
2014210,Every Hue of You,2023-07-30,2023-07,2023,36.3,https://store.steampowered.com/app/2014210/,https://vndb.org/v45429,204,FOUND,9,9,0,1.0,9 user reviews,FOUND,低热度（≤198）,全年龄,True,False,VNDB minage=13; has_ero=false,13,false,,False,ORIGINAL_INTERSECTION,True,v45429,r109375,complete,True,$11.99,False,2026-08-08T13:33:18.982991+00:00
2478140,Twisted Lovestruck,2023-07-30,2023-07,2023,36.3,https://store.steampowered.com/app/2478140/,https://vndb.org/v42557,2156,FOUND,29,12,17,0.41379310344827586,Mixed,FOUND,低热度（≤198）,全年龄,True,False,VNDB minage=18; has_ero=false,18,false,,False,VNDB_ONLY_COMPLETE_INCREMENT,False,v42557,r110322,complete,True,,False,2026-08-08T13:33:18.982991+00:00
